annotations,tweets,labels
🙃,every morning when i wake up i dedicate mins to losing at my hopes and dreams because life,11
🙃,it takes me tries to put my hair in a bun amp i still end up looking like a cockatoo,11
🙃,this girl i went to is i literally turns up everyday and now shes chubby and her face is fried,11
🙃,when all the new seasons of your fav shows come out at the same time,11
🙃,i get myself in the awkwardness situations and i dont even mean to,11
🙃,just found out all of my books next semester are going to be books someone donate an ipad ply,11
🙃,just found out some stuff ill fill you in tomorrow,11
🙃,i have cupcakes left from my birthday someone come confiscate them,11
🙃,people really amuse me with the lies they come up with,11
🙃,and blah,11
🙃,halfway,11
🙃,nope,11
🙃,i dont wanna lose my pride but i might fuck me up a bitch,11
🙃,i hope is going to the cut camp because i asked off for it,11
🙃,if anyone in the littleville area lost their black lab its at my house and wont leave no collar or anything and not very old,11
🙃,it wouldnt take long brian i,11
🙃,i hope its worth it,11
🙃,my mom just called me a borracha i dont even drink tho,11
🙃,this is the saddest and happiest ive ever been,11
🙃,why lebron such a lil bitch,11
🙃,amen,11
🙃,i feel like the camera right now,11
🙃,drugs,11
🙃,this traffic is pissing me off,11
🙃,i tried to fake sleep lol now i gotta eat im just dry for this blunt after,11
🙃,this pic is gold the love u,11
🙃,text me im bored,11
🙃,of course i say that and we hit turbulence holy anxiety,11
🙃,yall can come to mine july the,11
🙃,if certain circumstances were different id probably write the story of us,11
🙃,cant wait to be a qualified not experienced unemployed law student for the next years,11
🙃,i could think of a few,11
🙃,the only reason by sos,11
🙃,summer school for my dumb ass,11
🙃,almost died at work today be i thought a child was in the bathroom with me while i was cleaning it after we closed,11
🙃,i hate cracker barrel but guess what thats where they want to eat guess who hasnt eaten all day,11
🙃,hi i miss keely im sad,11
🙃,got so much too do before noon and dont wanna do any of it,11
🙃,this guy just said billy,11
🙃,emoji meanings screaming internally behind a smile,11
🙃,yes please slam some more doors,11
🙃,cant hip yallsorry,11
🙃,i love the bond that me and my cousin have she is my soul mate deep down thats where my heart is,11
🙃,i feel like i got dark af today,11
🙃,i dyed my hair to i blonde amp now i look like a ginger,11
🙃,and now mes,11
🙃,i agree,11
🙃,let us know about this creep who brought his kid to the pool just be we i here i a water gun amp said be careful dont shoot these ladies,11
🙃,fuck you movie fuck you,11
🙃,brianna spoiled,11
🙃,never im those niggas who are forever sexy o to nona,11
🙃,i baby,11
🙃,hardcore jamming years and missed the exit oops,11
🙃,thanks ricky,11
🙃,simple as that,11
🙃,you got it,11
🙃,once im on youtube i cant get off,11
🙃,ive never been so unprepared as i am for art history,11
🙃,just set my alarm for am,11
🙃,woo hoo for hanging out with preschoolers before noon today,11
🙃,like ill have money for myself,11
🙃,been too nice for way too long to some folks,11
🙃,adele said hi to lebanon all our problems are solved now thne,11
🙃,youre not ugly,11
🙃,please stop liking all my tweets its annoying thanks,11
🙃,last week kayla told jesse to tattoo a dick in between boobs on me this week justin thinks i should get the entirety of my boobs tattooed,11
🙃,lao cars fans so mad,11
🙃,my mom gave me bowls of chicken and dumplings,11
🙃,lao people can hate all they want at the end of the day portugal is through,11
🙃,barely waking up from my nap that i didnt even realize i took and now im really not gonna be able to sleep tonight,11
🙃,ill pay someone in the form of a chickfila meal to go to jonesboro with me tomorrow going once going twice,11
🙃,i just woke up from a nap and thought i was gonna be late to school,11
🙃,this women woke me up am to tell me to wash dishes,11
🙃,girlfriend applications are being taken into consideration in,11
🙃,eyeliner pens are my favorite but the one i use is kinda shitty,11
🙃,absolute james blunt of a day but they dont come worse than this,11
🙃,i work and tweet my ass off,11
🙃,i dont talk to anyone,11
🙃,i smile to cover the hurt,11
🙃,oh im sorry im so inconsiderate and forgot about your need to be a hoe,11
🙃,need to head to the gym but thats a bit difficult to do with a flat tire,11
🙃,being called christine constantly when my name clearly has an a at the end,11
🙃,can we stay this hotel alien tie,11
🙃,she spilt the chicken noodle on herself,11
🙃,someone tell me a bedtime story,11
🙃,i did tho,11
🙃,dollars for a two days pass to the madeinamerica festival,11
🙃,cant wait to see dude turn mass up tho,11
🙃,i have been dreading that this day would come,11
🙃,well said good night,11
🙃,ink what console is better anymore i barely play my is got to level on the division this weekend tho,11
🙃,someone help,11
🙃,care a little too much amp they think youre bugging dont care at all amp theyll have a heart attack,11
🙃,some niggas you would have never thought were gay,11
🙃,stressed over finals,11
🙃,aint lost no friend i want back,11
🙃,woke up amp forgot i told my ma she could drive my car,11
🙃,as twitter comes together as a family for the checklist blunt cold drink popcorn liquor phone oh,11
🙃,cant eat anything because of the dentist and my stomach feels like its about to cave in,11
🙃,him not sure my hair look likes trove ivan or trove iban,11
🙃,when you dont even use facebook no more lao,11
🙃,its insane,11
🙃,i got this man gimme some time,11
🙃,almost everything seems so unimportant cant tell if my anxiety is giving me a break or if depression is setting back in,11
🙃,nothing like being awake as the dentist rips your wisdom teeth out,11
🙃,lol mine doesnt,11
🙃,i want to get married,11
🙃,im becoming a big fan of uruguay solely for the reason that jojo is always in a bikini,11
🙃,must be nice,11
🙃,take my hand take my whole life too cant help falling in love with you by,11
🙃,man todays going wonderful imma make a thread about it,11
🙃,my homie got stuck in the shuttle buss bathroom for minutes and a mechanic had to come and pry it open almost there,11
🙃,ive been here since and i probably wont get off until maybe be girls called in,11
🙃,had an allergic reaction to ice cream maybe i should take my lactose intolerance more seriously now,11
🙃,not forever on yo mind lemme find out,11
🙃,while everyone is at kenny ill be watching my brothers kids so he can go to kenny,11
🙃,yes my nephew is light skin,11
🙃,we are all ugly to somebody but me im ugly to everybody,11
🙃,i i worth of songs on my notify,11
🙃,when you find out the answer let me know,11
🙃,my toys came today right on time i must say,11
🙃,kobe has retired lebron has a won a ring for the cars what a,11
🙃,basically,11
🙃,up early,11
🙃,found on the sidewalk,11
🙃,i just wanna do dumb shit and have fun this summer instead of work everyday,11
🙃,ow to chop all my hair off,11
🙃,cause throwing up your breakfast is the way to start your day,11
🙃,when you bite into a piece of pepper,11
🙃,now to wait another year for season of oink,11
🙃,when calls you just to see if your home be she wants to see your dog,11
🙃,nobody texting me,11
🙃,who are the players to watch asking for a friend,11
🙃,my painted nails look like shit i have to wake up at am to finish packing and leave for wisconsin and i still havent showered save me,11
🙃,okay my future job should be gamer or youtube,11
🙃,bored on a monday need style tips watch new video and even give it a,11
🙃,smash,11
🙃,it with oome always makes my days better im always laughing,11
🙃,shit is it really scary im watching it tonight,11
🙃,i really wanna join fat asses break the internet but i dont got a fatty,11
🙃,what a way to start off the day,11
🙃,i really have minutes to leave my house for work,11
🙃,when your girlfriend can change her whatsapp do but not reply,11
🙃,stealers dont get into heaven,11
🙃,ur pretty but we dont talk,11
🙃,people say one thing and then do something different,11
🙃,i dont watch basketball so ink what all you guys are talking about,11
🙃,struggle is always real in slipknot that youd know since you never come anymore,11
🙃,this fucking asshole just sent me an entire paragraph having a go at me because i didnt reply to his message who to do you think you are,11
🙃,or meet me at the beach either one,11
🙃,ive been up for hours,11
🙃,ooooooh bring me lunches and i forgive you,11
🙃,the one day off i get and the weather is shit,11
🙃,stop putting away dishes without cleaning them properly,11
🙃,i didnt but okay,11
🙃,he paid to play for milan,11
🙃,totally being ignored in,11
🙃,running low on my jane carter leave in,11
🙃,im surprised you had fun you were in a tough situation the past two days oh ik,11
🙃,bless us,11
🙃,but the hoe was already active,11
🙃,he thinks its okay not to call in the morning,11
🙃,ass on my to manny,11
🙃,got to be at the airport in a few hours and i havent even thought about packing yet,11
🙃,sameeeeeee,11
🙃,when im at school i call my mom at least times a day when im home we fight at least times a day,11
🙃,this changes everything,11
🙃,damn like everybody has talked to somebody nigga before and they should hush cuz nowadays side bitches are the main hates,11
🙃,its a damn frog on my door and i wont get off so i guess ima stay in my car all night,11
🙃,awkward kayo ganna wew thank god for transferring of classrooms,11
🙃,friends can break your heart too if that aint the truest shit ever,11
🙃,why do i feel like this,11
🙃,honestly love so much so happy your back in town man back at it again,11
🙃,thats how lazy i am even once a week bothers me,11
🙃,when my lease is up definitely aiming for a bedroom,11
🙃,oh my gosh please stop putting up weird my story videos of yourself you are not cute,11
🙃,so,11
🙃,only i im taking is on this agile mind part of my geometry final but that dont count,11
🙃,part,11
🙃,of course my ex hum on,11
🙃,i hate doing my makeup in summer because i feel like my face is melting,11
🙃,was going to nap but guess not,11
🙃,fat and full but now irritated for another night in a row,11
🙃,when you go out of your way for people but they dont do the same for you,11
🙃,people that cant take anything seriously really get under my skin,11
🙃,woke up to my two neighbors dogs fighting,11
🙃,im so white,11
🙃,here we go lol,11
🙃,i seriously dont know what to wear tomorrow i dont own any business clothes,11
🙃,i could use a dude best friend but only for advice though,11
🙃,i want to say her name is mai tai but thats a drink,11
🙃,forever and always hungry,11
🙃,yeah,11
🙃,not really be if i really wanted any of them back i could,11
🙃,when you get no text back or no answer when you call so now you got to do a pop up,11
🙃,accurate,11
🙃,the fact that someone just happened to tell me hit me hard amp i cant even see for myself too its just all kinda embarrassing,11
🙃,sometimes i get frustrated when i cant find a parking space at target and just leave,11
🙃,having parents that cant get along or wont speak to each other is hell,11
🙃,i just got a wake up call,11
🙃,over slept,11
🙃,im up now,11
🙃,yay my air conditioner is broken,11
🙃,yaaah,11
🙃,least favorite biggie song,11
🙃,democracy,11
🙃,tosh,11
🙃,if they cheat with ya theyre gonna cheat on ya,11
🙃,when they fall asleep so you have nothing to do,11
🙃,you couldnt care less about me,11
🙃,must be really nice,11
🙃,youre welcome,11
🙃,every boy tweets almost the same things so original love it,11
🙃,what you guys doing tonight im finally off,11
🙃,whenever i forget to take my medicine i am really irritable and slightly mean,11
🙃,i really do bend over backwards for so many people,11
🙃,im so excited,11
🙃,hey my one day off is tomorrow,11
🙃,beat them up,11
🙃,just about to stop making plans i my friends,11
🙃,warped tour is only weeks away and i still dont have my ticket,11
🙃,wish hed follow me back,11
🙃,dude yesss gonna go find a mcdonalds,11
🙃,going through the same shit,11
🙃,i go to bed excited to eat breakfast the following morning lao,11
🙃,its about to,11
🙃,suppose to left for chicago today but they didnt wanna drive in rain,11
🙃,kylie jenner just spent close to on makeup i cant even get myself to buy naked eyeshadow because its expensive to me,11
🙃,i seriously need a truck,11
🙃,but i really finished oink in like a day yay summer,11
🙃,how is my friend the ugly friend and get all girls while im here single as,11
🙃,a supporter of your tweet and gave it weight with a got reference thats who iam,11
🙃,i should literally wake up to some head everyday of my life,11
🙃,aint no tapping out for u baby lil sneaky peak of my brother song,11
🙃,year,11
🙃,i feel like this with oome,11
🙃,you right lol but the cars won and we doing our shit talking,11
🙃,let me find out my name comes up its a wrap,11
🙃,no ride,11
🙃,when youre at the gym and your beats die but you keep them on so that no one will talk to you,11
🙃,what kind of shit lao its,11
🙃,another innocent life lost due to americas inability and unwillingness to introduce gun control,11
🙃,jealously in the air tonight i can tell,11
🙃,priceless,11
🙃,well im going to jack in the box,11
🙃,please stop trying to participate in every twitter trend involving selfies,11
🙃,lol i would get a fever when i dont have practice,11
🙃,there is nothing i hate more than free loaders,11
🙃,so quick to remove people from my life oh well,11
🙃,i dont quite understand my my dog insist on sleeping right next to me when there is still an entire portion of the bed left for him,11
🙃,these are lyrics lao but songs coming soon with,11
🙃,monday morning im taking these braid off,11
🙃,couldnt hear it for the windchimes,11
🙃,has anyone else ever had a crush on the same person literally for years no one just me oh okay,11
🙃,im already preparing myself for the tweets about golden state losing,11
🙃,i was just thinking that lol whos going to exchange on saturday,11
🙃,that my folks is an example of someone who doesnt pay attention to what they type,11
🙃,there goes my on croatia to get to the final,11
🙃,i literally have to buy something in each store i go in,11
🙃,now you a english teacher,11
🙃,i really hope my friends are in class or work since no one wants to text me back,11
🙃,another series of nightmares,11
🙃,video is a little over a week away amp im so freaking excited cant wait to see all my friendsssss,11
🙃,i wish i had friends that would hum,11
🙃,if i dont get an apprenticeship by september im going to be fucking gutted,11
🙃,the other day,11
🙃,make up is sooooo expensive,11
🙃,stomach is about to fall off,11
🙃,im sure ill have some when we get back,11
🙃,when sage the gemini creeps on young girls at the mall and one happens to be my little sister,11
🙃,im super duper skinny bro,11
🙃,i sing along to sad love songs in my car and get all emotional even though there isnt a boy in my life right now that theyre directed at,11
🙃,to all you peasants,11
🙃,getting tried until i fuck somebody whole shit up,11
🙃,beat the bitch then rob her,11
🙃,still having to ask if i wanna go somewhere at and they still say no times out of,11
🙃,i need to figure out who im seeing and where theyll be and at what time this shit is stressful,11
🙃,dude,11
🙃,thats annoying,11
🙃,im annoying,11
🙃,swear is me so much,11
🙃,when everyone falls asleep on me,11
🙃,lets still go workout,11
🙃,nothing to do on a perfectly good night,11
🙃,are those scenes gonna be updated on our itunes account for those of us who bought the album with the movie,11
🙃,bearly realized i have summer school and i havent slept,11
🙃,im really sad i wasted the open when letter idea on someone who didnt deserve them,11
🙃,tavi annoying he do me any kind of way but when i do it to him its a problem,11
🙃,now lets get into the types of first loves shall we,11
🙃,you shouldve been up here and i will,11
🙃,stressssssseddddd but whats new,11
🙃,i hear you,11
🙃,i have energy for work but its burger night so hopefully i keep busy and it goes by fast,11
🙃,i wanna be gone so so badly is that too much to ask for,11
🙃,ugh now wed die happy if were the on the table,11
🙃,the amanda show is on so thats a plus on my night,11
🙃,hey youre the one that came into my mentions lol but im done,11
🙃,me after i got alcohol poisoning,11
🙃,tbe i dont even know what clean gains are,11
🙃,good morning text,11
🙃,slide on a late night,11
🙃,dont have any to do that,11
🙃,watches lifetime movies all day by myself be has no life or friends,11
🙃,lol what the actual fuck,11
🙃,im not being hateful am just simply stating facts,11
🙃,i really be low key depressed,11
🙃,heezy,11
🙃,nah for,11
🙃,raymond is spraying,11
🙃,im more excited than i should be about having chaco tan lines,11
🙃,lol what,11
🙃,im actually super upset that im missing the endless summer tour but i get to watch it on snap,11
🙃,confused on why every time i get something done to my car it takes hourseveryone that got here after me has already left,11
🙃,and youre really from mexico,11
🙃,i love waking up in a really bad mood,11
🙃,i got tired of eating out so im learning how to cook,11
🙃,no a different company and perfect see you there,11
🙃,i decided not to be petty today and i texted my dad happy fathers daywe ignored it,11
🙃,im having some serious wydrawal,11
🙃,im in the mood for some halloween horror gore and creepy stuff,11
🙃,waiting,11
🙃,when youre watching your little sister and you lock yourself in the bathroom for peace and quiet,11
🙃,youre doin just fine without me amp i wish i was too,11
🙃,its never to early,11
🙃,i still havent,11
🙃,my bosses volunteered me to go on this bowling field trip with these kids and i really dont wanna go,11
🙃,everything is going wrong today and its only am,11
🙃,dont have one,11
🙃,chicago people is really crazy,11
🙃,looking forward to seeing you all on bobo for next weeks emmanuel ricks,11
🙃,who wants to go get a sonic shake with me,11
🙃,i was joking guys i dont even have any weed,11
🙃,you know im right,11
🙃,youre really slacking on your cleat options so i may have to go adidas now,11
🙃,its only and tumblr already made me sad,11
🙃,i dont go to parties anymore,11
🙃,im literally home alone on my birthday like my twin isnt even here because hes at the beach,11
🙃,dont know how to work it out,11
🙃,i may rather be in your shoes so i have an excuse for not scheduling it,11
🙃,hi imy mind if i just fly on over and visit,11
🙃,phone on,11
🙃,i think u may be a tad on the bitchy side i like it tho,11
🙃,must of sneezed about times today,11
🙃,when i have to wake up in and a half hours but im no where near home,11
🙃,you know it really sucks that we still have too get physicals in college,11
🙃,well i just got asked if i was in my i so thats how today is going,11
🙃,when you got nobody to talk to at night so you be hella bored and priceless,11
🙃,why i aint get my call back tho,11
🙃,cant wait,11
🙃,i hate trying to talk to daltons friends cause they always look at me like im stupid and ignore me,11
🙃,just waiting for it to be,11
🙃,i would love to be at bonnaroo right now or at the concert i,11
🙃,this nigga said views they were listens dude,11
🙃,i wont get slapped so you can cut it,11
🙃,really dreading going to middletown,11
🙃,back to this hairstyle,11
🙃,trying to blend in with the cars fans,11
🙃,i need some serious patience to get through this last hour and minutes,11
🙃,witnessed a car accidentthen a cop pulled up on the scene on a segway,11
🙃,ugh source just text saying they have but i just scored,11
🙃,hey you said youd let me know when top artists go on sale,11
🙃,i have been sleeping the entire day oops,11
🙃,especially when you go through the bottle in hours,11
🙃,really dont feel like getting ready for work,11
🙃,have you ever been so attracted to someone and they are so just perfect then you get left on read,11
🙃,same,11
🙃,id nomore i tried a times yall niggasbitches aint solid,11
🙃,i wouldve shot them all yup im serious,11
🙃,i mean im really not asking for much,11
🙃,correction my jeep,11
🙃,thanks for being my only friend casey,11
🙃,i wish i could look decent with natural hair and no makeup be getting ready takes so fucking long,11
🙃,orientation next week,11
🙃,come on oclock,11
🙃,i want to go to the beach,11
🙃,whys he wanna ruin the steak with that shit tho,11
🙃,bae comes back in a few days,11
🙃,have to be up in hours,11
🙃,just a couple more days im living in hell and need out,11
🙃,im not the crazy type but my boyfriend isnt your best friend he might talk to you but thats all,11
🙃,starting to understand britney spears melt down in,11
🙃,right when i was cooling with vasco it updates,11
🙃,when your ex old girl des you bitch the fuck,11
🙃,off to get my irish passport,11
🙃,lol u got me fucked up neva worried,11
🙃,when you have no clue what someone is talking about but you also dont care,11
🙃,and u dont say hello wif broke fit me,11
🙃,bruv your indian,11
🙃,miss u,11
🙃,if you ever hurt me pray that karma dont get you bad,11
🙃,welcome to twitter the social media you need to delete while watching a to series be everyone will ruin it before you can even finish,11
🙃,when ur stuck in seattle for an extra day and doing nothing,11
🙃,choosing a color to do your nails is so hard,11
🙃,id about anyone,11
🙃,just up at midnight watching tom and jerry with my little skunk on my chest,11
🙃,so sleepy,11
🙃,i guess im supposed to say happy fathers day to my father but he isnt in my life so,11
🙃,alright,11
🙃,i come home and all of my moms stuff is here but she isnt,11
🙃,theres no way that will happen im everyones fav,11
🙃,today went but pretty quick,11
🙃,why am i up like i dont have a he shift tomorrow,11
🙃,i hope this lightening happening right now hits me so i dont have to take this chem regents,11
🙃,this was my only day off all week and it wants to storm,11
🙃,my nice and being a doormat days are so over,11
🙃,till august,11
🙃,its way too pretty out to be stuck in do all day,11
🙃,good night am class,11
🙃,im hoping today goes by quickly but being that its my friday it probably will not,11
🙃,im not okay with jacobs transformation he was literally then now,11
🙃,same shit different day,11
🙃,its and imma go play football in the morning,11
🙃,my boyfriend got me so spoiled,11
🙃,fun times,11
🙃,ill be your friend,11
🙃,why would i ever eat chipotle before work,11
🙃,my uncle is leaving to la,11
🙃,ive been locked out of my house for hours,11
🙃,help better chance to get tyler unis i guess,11
🙃,oh you at work i take the face back,11
🙃,this little girl sits next to me at the office and says i can count to four hundred she then proceeded to count and is currently at,11
🙃,makes me laugh that this hoe paid to have those pictures professionally taken and she still looks that ugly,11
🙃,eating my last thing of chips ahoy white chocolate triple chunk cookies for awhile not liking this eating healthy thing so far,11
🙃,boys are such scums,11
🙃,done please give it to tym,11
🙃,just a little,11
🙃,wouldnt be able to guess i did geography would you,11
🙃,lao giving me space is the last thing you should do,11
🙃,i listen to the hamilton soundtrack all the time while dreaming i can one day see it,11
🙃,true,11
🙃,update two seconds after my hunger tweet my dad asked if i was hungry,11
🙃,and yet hes always late if u try and meet him,11
🙃,cant argue there i am pretty reliable,11
🙃,cleaning up everyones messes since,11
🙃,that exam literally knocked the wind out of me,11
🙃,everybodys out partying amp having fun while im at home being an angel asleep,11
🙃,fuck you mean lol today is my day amp every other day you with me even your birthday is our birthday,11
🙃,i want a hat,11
🙃,my mom told me crocheting relieves stress i have made granny squares so far since yesterday,11
🙃,i think its funny when people talk shit behind my back but cant say a damn word to my face nut to up or stu,11
🙃,i havent been to the beach all summer and i live in florida,11
🙃,i hate it when people stare at me for long like do you have a problem,11
🙃,the story of film,11
🙃,when bae likes your pics screams,11
🙃,good one good one,11
🙃,better than working,11
🙃,im reallly good at pissing people off,11
🙃,i wash my sheets every saturday,11
🙃,im a boring texter but a fun person,11
🙃,i have this,11
🙃,love my job,11
🙃,but worse,11
🙃,when ur friends have already set off to the party and youve only just finished your eye makeup actually end my life,11
🙃,yall gotta read before jumping to conclusions oops my bad anything over characters is too much for some,11
🙃,she dont got a twitter,11
🙃,well watch them faster,11
🙃,i swear i function better on no sleep,11
🙃,when someone asks what do you do in your life i be like i watch vlogs,11
🙃,oh thank you youre so kind,11
🙃,art is so discouraging,11
🙃,join the club,11
🙃,dont be quick to trust everybody of your friends will flip flop,11
🙃,we all know hes still alive probably living the life on a private island,11
🙃,except me in im at,11
🙃,lol i dead ass hope that event gets ended early,11
🙃,can i stop getting emotionally attached to people because that would be great,11
🙃,better off not saying nothing,11
🙃,i hate u,11
🙃,i just snapchatted something and then i remembered she doesnt have her phone,11
🙃,damn thats cold,11
🙃,why would you spoil finding dory it hasnt even been out hours,11
🙃,in eating them in bed in down to go,11
🙃,get your ass off twitter,11
🙃,someone hum,11
🙃,well,11
🙃,ipad screen broken phone charger broken laptop keeps freezing why does technology hate me,11
🙃,this bitch went through like boyfriends in a month,11
🙃,i love deep conversations about random shit,11
🙃,havent moved from my bed,11
🙃,been having really bad luck recently,11
🙃,oh no she didnt wanna go either we got suckered in we just sat there and tried not to die,11
🙃,nothing like a good bout of sun poisoning,11
🙃,left a bag of strawberries in my bag for a week amp forgot about it amp there was a hole in the baggie amp now theres a pink stain on the carpet,11
🙃,nothing like finding old letters you wrote to your boyfriend to make you really hate yourself,11
🙃,spending so much money on holiday clothes i have money for the actual holiday,11
🙃,zeds dead lucky ill be at red rocks next weekend tho so its coo,11
🙃,not tired at all,11
🙃,i miss you too come back before i set fire to everyone,11
🙃,hopefully my roommate likes me,11
🙃,took my case off for mins to clean it and almost had an anxiety attack,11
🙃,running on hours of sleep,11
🙃,i o o i,11
🙃,live on swipe and invite only join if you talking to me,11
🙃,the vampire diaries always make me think everything is going good then boom curveball,11
🙃,guys i just went back to the dollar spot times in days,11
🙃,i cant cook bake nor make coffee i need some major help,11
🙃,that would help,11
🙃,hey shout out to my dogs for waking me up at i didnt actually want you know the recommended hours of sleep im supposed to get,11
🙃,thats legit too,11
🙃,well it was time to sleep hours ago now its almost am and im waking up early,11
🙃,nope,11
🙃,yeah i know,11
🙃,when will pedis let us live at peace,11
🙃,not this morning,11
🙃,i had like burgers today,11
🙃,someone entertain me while i type this paper i accept texts and facetime,11
🙃,you aint text me back,11
🙃,dont get me started,11
🙃,bawling my eyes out be im bout to start my period and im about to work hours no biggie,11
🙃,second time ive been tagged in this,11
🙃,because i is special,11
🙃,my hair is growing back but i wanna cut it again,11
🙃,concert was lit,11
🙃,amp cares about you nothing at all,11
🙃,shmooooooood,11
🙃,we all at and weve been waiting an hour for our food whyyyyy,11
🙃,wanna chill with my girl today,11
🙃,no one tells you how sore your nipples get after changing your rings for the first time,11
🙃,shoulda coulda woulda,11
🙃,asked my mom to get me breakfast before she leaves and she said no,11
🙃,theres like movies i wanna go watch,11
🙃,if only you had a twitter,11
🙃,can i be her,11
🙃,me too walla ma bait update,11
🙃,lebron still a bitch,11
🙃,im honestly so ugly without makeup,11
🙃,well its my day off but i still have to be up early just to go to my job,11
🙃,est wide awake,11
🙃,my birthday,11
🙃,and i have a steady streak going of absolutely random snaps,11
🙃,and once again you ruined my plans,11
🙃,at random times i get these random urges to dance like right now but i should be asleep,11
🙃,im higher than a bitch right now,11
🙃,yeeaaaa,11
🙃,im tired in essex,11
🙃,ji like on my bed not on your wood,11
🙃,thats all they know,11
🙃,dont get it,11
🙃,lol what,11
🙃,good night lil vanilla,11
🙃,love when takes my charger,11
🙃,everybody a cheater except for me,11
🙃,now that i already went to so the only thing i have to look forward to is moving,11
🙃,hunting tomorrow,11
🙃,dont forget about mac,11
🙃,being left on read is cool too,11
🙃,its empty after i finish it oh wait that makes no sense,11
🙃,do u ever think you feel a hair on you only to realize its actually a bug crawling up your arm,11
🙃,i said the same until i remembered it was pitch black and the point of the scene,11
🙃,want to post on my insta but dont want to spam everyone,11
🙃,when a hour shift turns into an hour shift,11
🙃,i was hoping theyd go back to jersey but,11
🙃,its not a sunday if you dont feel like shit look like shit i hate urself after your behaviour the night before,11
🙃,my car was in drive the whole time i was pumping gas,11
🙃,hours to go and my phones on,11
🙃,time flies lol,11
🙃,i can barely stand being away for one night while my best friend is at work how am i gonna make it a whole week,11
🙃,hummus whole wheat crib and a glass of white wine,11
🙃,we need jesus in this world of sin,11
🙃,i know im iconic that doesnt mean whatever i do is fair game for you to copy,11
🙃,im barely hearing the new album of fitz and the tantrums wif man i didnt even know they had one,11
🙃,now that i drive myself places im at least minutes late to everything that will be fun once school starts,11
🙃,interview went alright wont hear back until next week,11
🙃,be a singer not an actress,11
🙃,i dont know what i hate more derek death on greys or how prison break is ending on season,11
🙃,i feel like walking off of a bridge,11
🙃,mood in,11
🙃,the mets and nats switched souls,11
🙃,i have to be up at,11
🙃,why do i bother planning fun things,11
🙃,why cant i fall asleep,11
🙃,if i have too find out stuff on my own the outcome is never pretty,11
🙃,be you do,11
🙃,why you so happy am,11
🙃,i am done,11
🙃,back at it again sis all day every dayyou because i dont know any other way,11
🙃,i just wanna go to cedar point,11
🙃,im mentally exhausted,11
🙃,stop playing down ass females,11
🙃,some nights i get annoyed extremely easy tonights one of those nights,11
🙃,i keep ignoring niggas for a nigga thats ignoring me,11
🙃,mitt romney binder full of women seems like a brilliant comment now,11
🙃,everybody knows i dont waste my time,11
🙃,i dont know its means holiness and im atheist,11
🙃,my body is so tired after that hour shift,11
🙃,wait that not cute thats been me this whole year,11
🙃,saturdayhardrock cafe place turning over blow free shots all night doors,11
🙃,trump and his supporters are so disgusting and stupid its unbelievable,11
🙃,oops,11
🙃,when you see your ex shoplifting,11
🙃,amazing,11
🙃,same my name is princess,11
🙃,alot of daddys cant do that,11
🙃,girl its really the struggle for me im glad you got in mind cause i got,11
🙃,no sleep anytime soon,11
🙃,i dont remember this,11
🙃,everyones asleep,11
🙃,y yes yes u i,11
🙃,at the point where i just dont care anymore,11
🙃,well i just set my bagel on fire so thats how my mornings going,11
🙃,honestly,11
🙃,my algebra final was surprisingly easy,11
🙃,spending my friday night at home eating raviolis and watching orange is the new black alone,11
🙃,i think you should new hair cut new you,11
🙃,i need a back massage,11
🙃,i love paying for a solo cab ride home at am,11
🙃,will new single be available for preorder prior to the just wondering,11
🙃,i love that song you know that i could use somebody someone like you,11
🙃,is there any way i can help you speed up this process yeah bring your receipts and dont tear off the tags to your returns,11
🙃,i had to force my piercing back into my nose after a week of being sick it was horrible,11
🙃,im really not trying to stay in tonight,11
🙃,ima just leave yo ass,11
🙃,love coming home to this,11
🙃,kinda wanna go for a run,11
🙃,mix of kale spinach pineapple and orange serve in honey dew shell perfect flu dessert,11
🙃,ive been at work for hours and just realized my shorts were on inside out,11
🙃,va beach,11
🙃,have a is gift card ive been dying to use this week might be the week lol,11
🙃,single taken chilling or youu got the hes,11
🙃,lol cant parkour because i havent studied for my math finals tar,11
🙃,my parents say they miss me but dont bother spending time with me,11
🙃,cool,11
🙃,all my friends are getting kittens amp its making me i happy now i have reasons to bug them more,11
🙃,done please give it to tym,11
🙃,same same same,11
🙃,im kidding kinda,11
🙃,thats just love,11
🙃,same,11
🙃,they just need to do what australia did to stop the mass shootings,11
🙃,only i would be clumsy enough to drop an ipad on my face,11
🙃,why do guys seem to only like girls that want everything handed to them and are rude with no ambition and psychotic tendencies,11
🙃,its better than people asking you what high school you go to,11
🙃,everyone going on vacation this summer is so lucky i really need a break from bowie county,11
🙃,yes delayed until thank you though,11
🙃,today is a boring day,11
🙃,you gotta give a bitch a day notice or something i need to be informed of your whereabouts,11
🙃,thats why i cant relate,11
🙃,the minute you start working you fall into debt but the minute you dont its like you are living freedom,11
🙃,this could be us but i have no ass,11
🙃,thought we were friends guess not,11
🙃,same,11
🙃,last night made me remember why i hate mizzen boys,11
🙃,slumped early cause i was lit and woke up early cause i had a bad dream,11
🙃,im eating peanut butter sandwiches at midnight this is why im fat,11
🙃,people that think banning guns will work like do you not realize that countries already smuggle guns,11
🙃,joshua will never have his is once we get skim,11
🙃,chillin,11
🙃,got things i needa focus on,11
🙃,finally got my nipples pierced,11
🙃,been off twitter for a year i think,11
🙃,when youre trying to close out a prayer and accidentally say see ya,11
